Target,Source,Weight,tipo
11,38,100,No dirigida
329,331,83,No dirigida
329,326,99,No dirigida
329,305,87,No dirigida
289,338,83,No dirigida
289,264,87,No dirigida
289,336,95,No dirigida
289,312,94,No dirigida
38,114,95,No dirigida
38,15,88,No dirigida
331,407,100,No dirigida
331,305,82,No dirigida
338,411,86,No dirigida
338,264,80,No dirigida
338,336,100,No dirigida
338,312,96,No dirigida
338,413,95,No dirigida
411,336,92,No dirigida
411,413,89,No dirigida
446,468,84,No dirigida
182,135,89,No dirigida
264,312,86,No dirigida
336,312,82,No dirigida
336,413,95,No dirigida
468,467,84,No dirigida
320,246,93,No dirigida
320,269,84,No dirigida
227,202,87,No dirigida
227,203,94,No dirigida
114,161,86,No dirigida
123,146,97,No dirigida
123,95,97,No dirigida
248,246,80,No dirigida
146,95,100,No dirigida
202,203,88,No dirigida
135,161,90,No dirigida
246,269,86,No dirigida
